"","year","production","pop_name","n","originprop","originpercentage"
"989",2012,"Natural","South Fork Nooksack Chinook",288,0.0335390706882497,3.35390706882497
"990",2012,"Unknown","South Fork Nooksack Chinook",42,1,100
"991",2013,"Hatchery","South Fork Nooksack Chinook",178,0.0186095138525876,1.86095138525876
"992",2013,"Natural","South Fork Nooksack Chinook",49,0.00748205832951596,0.748205832951596
"993",2013,"Unknown","South Fork Nooksack Chinook",15,1,100
"994",2014,"Hatchery","South Fork Nooksack Chinook",110,0.0160046558998982,1.60046558998982
"995",2014,"Natural","South Fork Nooksack Chinook",78,0.0136125654450262,1.36125654450262
"996",2014,"Unknown","South Fork Nooksack Chinook",10,1,100
"997",2015,"Hatchery","South Fork Nooksack Chinook",41,0.00413556586645148,0.413556586645148
"998",2015,"Natural","South Fork Nooksack Chinook",46,0.00627814931076839,0.627814931076839
"999",2015,"Unknown","South Fork Nooksack Chinook",37,1,100
"1000",2016,"Hatchery","South Fork Nooksack Chinook",124,0.00851122245864507,0.851122245864507
"1001",2016,"Natural","South Fork Nooksack Chinook",505,0.0567033460588367,5.67033460588367
"1002",2016,"Unknown","South Fork Nooksack Chinook",39,1,100
"1003",1986,"Composite","South Fork Stillaguamish Chinook",297,0.00824862522912848,0.824862522912848
"1004",1987,"Composite","South Fork Stillaguamish Chinook",256,0.00761814069753601,0.761814069753601
"1005",1988,"Composite","South Fork Stillaguamish Chinook",126,0.00373045949786831,0.373045949786831
"1006",1989,"Composite","South Fork Stillaguamish Chinook",224,0.00705223058275352,0.705223058275352
"1007",1990,"Composite","South Fork Stillaguamish Chinook",206,0.00548850345029707,0.548850345029707
"1008",1991,"Composite","South Fork Stillaguamish Chinook",140,0.0050170220390611,0.50170220390611
"1009",1992,"Composite","South Fork Stillaguamish Chinook",153,0.00672143390589993,0.672143390589993
"1010",1993,"Composite","South Fork Stillaguamish Chinook",136,0.00696792704170509,0.696792704170509
"1011",1994,"Composite","South Fork Stillaguamish Chinook",96,0.00461006530925855,0.461006530925855
"1012",1995,"Composite","South Fork Stillaguamish Chinook",176,0.00667172100075815,0.667172100075815
"1013",1996,"Composite","South Fork Stillaguamish Chinook",251,0.00890797458920396,0.890797458920396
"1014",1997,"Composite","South Fork Stillaguamish Chinook",226,0.0134244134244134,1.34244134244134
"1015",1998,"Composite","South Fork Stillaguamish Chinook",275,0.00921581769436997,0.921581769436997
"1016",1999,"Composite","South Fork Stillaguamish Chinook",253,0.0132745684453539,1.32745684453539
"1017",2000,"Composite","South Fork Stillaguamish Chinook",237,0.00844167408726625,0.844167408726625
"1018",2001,"Composite","South Fork Stillaguamish Chinook",285,0.00960857691918681,0.960857691918681
"1019",2002,"Composite","South Fork Stillaguamish Chinook",353,0.00864814542603753,0.864814542603753
"1020",2003,"Composite","South Fork Stillaguamish Chinook",105,0.00543422006003519,0.543422006003519
"1021",2004,"Composite","South Fork Stillaguamish Chinook",168,0.00449618627057407,0.449618627057407
"1022",2005,"Composite","South Fork Stillaguamish Chinook",88,0.00334219521458412,0.334219521458412
"1023",2006,"Composite","South Fork Stillaguamish Chinook",219,0.0091448137631535,0.91448137631535
"1024",2007,"Composite","South Fork Stillaguamish Chinook",40,0.00318116748846827,0.318116748846827
"1025",2008,"Composite","South Fork Stillaguamish Chinook",278,0.0203439443834614,2.03439443834614
"1026",2009,"Composite","South Fork Stillaguamish Chinook",43,0.00529100529100529,0.529100529100529
"1027",2010,"Composite","South Fork Stillaguamish Chinook",20,0.00211505922165821,0.211505922165821
"1028",2011,"Composite","South Fork Stillaguamish Chinook",103,0.0152977870191594,1.52977870191594
"1029",2012,"Hatchery","South Fork Stillaguamish Chinook",17,0.00201469542545627,0.201469542545627
"1030",2012,"Natural","South Fork Stillaguamish Chinook",172,0.0200302783277047,2.00302783277047
"1031",2013,"Hatchery","South Fork Stillaguamish Chinook",30,0.00313643491897543,0.313643491897543
"1032",2013,"Natural","South Fork Stillaguamish Chinook",51,0.00778744846541457,0.778744846541457
"1033",2014,"Hatchery","South Fork Stillaguamish Chinook",3,0.000436490615451768,0.0436490615451768
"1034",2014,"Natural","South Fork Stillaguamish Chinook",12,0.00209424083769634,0.209424083769634
"1035",2015,"Hatchery","South Fork Stillaguamish Chinook",11,0.00110954206173089,0.110954206173089
"1036",2015,"Natural","South Fork Stillaguamish Chinook",78,0.0106455575269551,1.06455575269551
"1037",2016,"Hatchery","South Fork Stillaguamish Chinook",39,0.00267691674102547,0.267691674102547
"1038",2016,"Natural","South Fork Stillaguamish Chinook",79,0.00887042443296654,0.887042443296654
"1039",2017,"Hatchery","South Fork Stillaguamish Chinook",80,0.00631811720107408,0.631811720107408
"1040",2017,"Natural","South Fork Stillaguamish Chinook",53,0.00531914893617021,0.531914893617021
"1041",2018,"Hatchery","South Fork Stillaguamish Chinook",39,0.00398324992339904,0.398324992339904
"1042",2018,"Natural","South Fork Stillaguamish Chinook",0,0,0
"1043",1959,"Composite","Suiattle Chinook",1034,0.454705364995602,45.4705364995602
"1044",1960,"Composite","Suiattle Chinook",618,0.106883431338637,10.6883431338637
"1045",1961,"Composite","Suiattle Chinook",924,0.170574118515784,17.0574118515784
"1046",1962,"Composite","Suiattle Chinook",1290,0.343085106382979,34.3085106382979
"1047",1963,"Composite","Suiattle Chinook",692,0.262518968133536,26.2518968133536
"1048",1964,"Composite","Suiattle Chinook",255,0.117946345975948,11.7946345975948
"1049",1965,"Composite","Suiattle Chinook",1053,0.0875748502994012,8.75748502994012
"1050",1966,"Composite","Suiattle Chinook",948,0.0548420687261368,5.48420687261368
"1051",1967,"Composite","Suiattle Chinook",818,0.101678060907396,10.1678060907396
"1052",1968,"Composite","Suiattle Chinook",761,0.0503140495867769,5.03140495867769
"1053",1969,"Composite","Suiattle Chinook",830,0.0641521100633792,6.41521100633792
"1054",1970,"Composite","Suiattle Chinook",1020,0.0366537300560586,3.66537300560586
"1055",1971,"Composite","Suiattle Chinook",1468,0.0671423344310282,6.71423344310282
"1056",1972,"Composite","Suiattle Chinook",1805,0.140685892439595,14.0685892439595
"1057",1973,"Composite","Suiattle Chinook",577,0.0414600847883883,4.14600847883883
"1058",1974,"Composite","Suiattle Chinook",355,0.0131413341230473,1.31413341230473
"1059",1975,"Composite","Suiattle Chinook",327,0.0133469387755102,1.33469387755102
"1060",1976,"Composite","Suiattle Chinook",437,0.0171164466726724,1.71164466726724
"1061",1977,"Composite","Suiattle Chinook",407,0.0181875055858432,1.81875055858432
"1062",1978,"Composite","Suiattle Chinook",444,0.0162292565245997,1.62292565245997
"1063",1979,"Composite","Suiattle Chinook",280,0.00763337967885281,0.763337967885281
"1064",1980,"Composite","Suiattle Chinook",818,0.0195581484315226,1.95581484315226
"1065",1981,"Composite","Suiattle Chinook",652,0.0359823399558499,3.59823399558499
"1066",1982,"Composite","Suiattle Chinook",476,0.0234471208314861,2.34471208314861
"1067",1983,"Composite","Suiattle Chinook",352,0.0159760359460809,1.59760359460809
"1068",1984,"Composite","Suiattle Chinook",345,0.0139202711426727,1.39202711426727
"1069",1985,"Composite","Suiattle Chinook",715,0.0223297938788257,2.23297938788257
"1070",1986,"Composite","Suiattle Chinook",806,0.0223851580292174,2.23851580292174
"1071",1987,"Composite","Suiattle Chinook",729,0.0216938459707178,2.16938459707178
"1072",1988,"Composite","Suiattle Chinook",740,0.0219090478446234,2.19090478446234
"1073",1989,"Composite","Suiattle Chinook",514,0.0161823505336398,1.61823505336398
"1074",1990,"Composite","Suiattle Chinook",685,0.0182506061332694,1.82506061332694
"1075",1991,"Composite","Suiattle Chinook",354,0.0126858985844831,1.26858985844831
"1076",1992,"Composite","Suiattle Chinook",201,0.00883011905284892,0.883011905284892
"1077",1993,"Composite","Suiattle Chinook",291,0.0149093144789425,1.49093144789425
"1078",1994,"Composite","Suiattle Chinook",167,0.00801959277756435,0.801959277756435
"1079",1995,"Composite","Suiattle Chinook",440,0.0166793025018954,1.66793025018954
"1080",1996,"Composite","Suiattle Chinook",435,0.0154381232920467,1.54381232920467
"1081",1997,"Composite","Suiattle Chinook",428,0.0254232254232254,2.54232254232254
"1082",1998,"Composite","Suiattle Chinook",473,0.0158512064343164,1.58512064343164
"1083",1999,"Composite","Suiattle Chinook",208,0.0109134791961803,1.09134791961803
"1084",2000,"Composite","Suiattle Chinook",360,0.0128227960819234,1.28227960819234
"1085",2001,"Composite","Suiattle Chinook",688,0.0231954418259668,2.31954418259668
"1086",2002,"Composite","Suiattle Chinook",265,0.00649223381841344,0.649223381841344
"1087",2003,"Composite","Suiattle Chinook",353,0.0182693302970707,1.82693302970707
"1088",2004,"Composite","Suiattle Chinook",495,0.0132476916900843,1.32476916900843
"1089",2005,"Composite","Suiattle Chinook",518,0.0196733763767566,1.96733763767566
"1090",2006,"Composite","Suiattle Chinook",375,0.0156589276766327,1.56589276766327
"1091",2007,"Composite","Suiattle Chinook",108,0.00858915221886432,0.858915221886432
"1092",2008,"Composite","Suiattle Chinook",203,0.0148554701792902,1.48554701792902
"1093",2009,"Composite","Suiattle Chinook",273,0.0335917312661499,3.35917312661499
"1094",2010,"Composite","Suiattle Chinook",263,0.0278130287648054,2.78130287648054
"1095",2011,"Composite","Suiattle Chinook",215,0.0319322738749443,3.19322738749443
"1096",2012,"Composite","Suiattle Chinook",460,0.0270811256328741,2.70811256328741
"1097",2013,"Composite","Suiattle Chinook",620,0.0458647728953987,4.58647728953987
"1098",2014,"Composite","Suiattle Chinook",460,0.0376863837456988,3.76863837456988
"1099",2015,"Composite","Suiattle Chinook",478,0.0319049526097984,3.19049526097984
"1100",2016,"Composite","Suiattle Chinook",648,0.0294197766276219,2.94197766276219
"1101",2017,"Composite","Suiattle Chinook",898,0.0568210579600101,5.68210579600101
"1102",2018,"Composite","Suiattle Chinook",645,0.0483435766751611,4.83435766751612
"1103",1959,"Composite","Upper Sauk Chinook",740,0.325417766051011,32.5417766051011
"1104",1960,"Composite","Upper Sauk Chinook",3345,0.578519543410585,57.8519543410585
"1105",1961,"Composite","Upper Sauk Chinook",3302,0.609562488462248,60.9562488462248
"1106",1962,"Composite","Upper Sauk Chinook",1643,0.436968085106383,43.6968085106383
"1107",1963,"Composite","Upper Sauk Chinook",1249,0.473823975720789,47.3823975720789
"1108",1964,"Composite","Upper Sauk Chinook",681,0.314986123959297,31.4986123959297
"1109",1965,"Composite","Upper Sauk Chinook",2018,0.167831004657352,16.7831004657352
"1110",1966,"Composite","Upper Sauk Chinook",1366,0.0790234872150874,7.90234872150874
"1111",1967,"Composite","Upper Sauk Chinook",334,0.0415164698570541,4.15164698570541
"1112",1968,"Composite","Upper Sauk Chinook",146,0.00965289256198347,0.965289256198347
"1113",1969,"Composite","Upper Sauk Chinook",978,0.0755912814963673,7.55912814963673
"1114",1970,"Composite","Upper Sauk Chinook",1066,0.038306741411528,3.8306741411528
"1115",1971,"Composite","Upper Sauk Chinook",610,0.0278997438712038,2.78997438712038
"1116",1972,"Composite","Upper Sauk Chinook",150,0.0116913484021824,1.16913484021824
"1117",1973,"Composite","Upper Sauk Chinook",1254,0.0901056262125458,9.01056262125458
"1118",1974,"Composite","Upper Sauk Chinook",109,0.00403494484341453,0.403494484341453
"1119",1975,"Composite","Upper Sauk Chinook",301,0.0122857142857143,1.22857142857143
"1120",1976,"Composite","Upper Sauk Chinook",171,0.00669774000235008,0.669774000235008
"1121",1977,"Composite","Upper Sauk Chinook",113,0.00504960228796139,0.504960228796139
"1122",1978,"Composite","Upper Sauk Chinook",405,0.0148037137217633,1.48037137217633
"1123",1979,"Composite","Upper Sauk Chinook",410,0.011177448815463,1.1177448815463
"1124",1980,"Composite","Upper Sauk Chinook",589,0.0140828232593726,1.40828232593726
"1125",1981,"Composite","Upper Sauk Chinook",393,0.0216887417218543,2.16887417218543
"1126",1982,"Composite","Upper Sauk Chinook",277,0.0136446480468942,1.36446480468942
"1127",1983,"Composite","Upper Sauk Chinook",201,0.00912267961693823,0.912267961693823
"1128",1984,"Composite","Upper Sauk Chinook",238,0.00960296965784377,0.960296965784377
"1129",1985,"Composite","Upper Sauk Chinook",1818,0.0567770143660212,5.67770143660212
"1130",1986,"Composite","Upper Sauk Chinook",736,0.0204410376048436,2.04410376048436
"1131",1987,"Composite","Upper Sauk Chinook",815,0.0242530651112963,2.42530651112963
"1132",1988,"Composite","Upper Sauk Chinook",869,0.0257283278067267,2.57283278067267
"1133",1989,"Composite","Upper Sauk Chinook",669,0.0210622422315272,2.10622422315272
"1134",1990,"Composite","Upper Sauk Chinook",556,0.0148136306716756,1.48136306716756
"1135",1991,"Composite","Upper Sauk Chinook",748,0.0268052320372693,2.68052320372693
"1136",1992,"Composite","Upper Sauk Chinook",581,0.0255238764661951,2.55238764661951
"1137",1993,"Composite","Upper Sauk Chinook",322,0.01649759196639,1.649759196639
"1138",1994,"Composite","Upper Sauk Chinook",130,0.00624279677295428,0.624279677295428
"1139",1995,"Composite","Upper Sauk Chinook",190,0.00720242608036391,0.720242608036391
"1140",1996,"Composite","Upper Sauk Chinook",408,0.0144798949497817,1.44798949497817
"1141",1997,"Composite","Upper Sauk Chinook",305,0.0181170181170181,1.81170181170181
"1142",1998,"Composite","Upper Sauk Chinook",290,0.00971849865951743,0.971849865951743
"1143",1999,"Composite","Upper Sauk Chinook",180,0.00944435699669447,0.944435699669447
"1144",2000,"Composite","Upper Sauk Chinook",388,0.013820124666073,1.3820124666073
"1145",2001,"Composite","Upper Sauk Chinook",543,0.0183068676039243,1.83068676039243
"1146",2002,"Composite","Upper Sauk Chinook",460,0.0112695379489441,1.12695379489441
"1147",2003,"Composite","Upper Sauk Chinook",193,0.00998861401511231,0.998861401511231
"1148",2004,"Composite","Upper Sauk Chinook",700,0.0187341094607253,1.87341094607253
"1149",2005,"Composite","Upper Sauk Chinook",308,0.0116976832510444,1.16976832510444
"1150",2006,"Composite","Upper Sauk Chinook",1043,0.0435526975112744,4.35526975112744
"1151",2007,"Composite","Upper Sauk Chinook",282,0.0224272307937013,2.24272307937013
"1152",2008,"Composite","Upper Sauk Chinook",983,0.0719356019026711,7.1935601902671
"1153",2009,"Composite","Upper Sauk Chinook",367,0.0451581149255568,4.51581149255568
"1154",2010,"Composite","Upper Sauk Chinook",768,0.0812182741116751,8.12182741116751
"1155",2011,"Composite","Upper Sauk Chinook",345,0.0512401604039804,5.12401604039804
"1156",2012,"Composite","Upper Sauk Chinook",1826,0.107500294360061,10.7500294360061
"1157",2013,"Composite","Upper Sauk Chinook",1080,0.0798934753661784,7.98934753661784
"1158",2014,"Composite","Upper Sauk Chinook",923,0.0756185482549566,7.56185482549566
"1159",2015,"Composite","Upper Sauk Chinook",743,0.0495928447470298,4.95928447470298
"1160",2016,"Composite","Upper Sauk Chinook",1502,0.0681921365658767,6.81921365658767
"1161",2017,"Composite","Upper Sauk Chinook",1630,0.103138445963047,10.3138445963047
"1162",2018,"Composite","Upper Sauk Chinook",1603,0.120146904512067,12.0146904512067
"1163",1974,"Composite","Upper Skagit Chinook",8389,0.310542681572518,31.0542681572518
"1164",1975,"Composite","Upper Skagit Chinook",7171,0.29269387755102,29.269387755102
"1165",1976,"Composite","Upper Skagit Chinook",6760,0.264776154478869,26.4776154478869
"1166",1977,"Composite","Upper Skagit Chinook",5807,0.259495933506122,25.9495933506122
"1167",1978,"Composite","Upper Skagit Chinook",8448,0.308794502522114,30.8794502522114
"1168",1979,"Composite","Upper Skagit Chinook",7841,0.21376189307816,21.376189307816
"1169",1980,"Composite","Upper Skagit Chinook",12399,0.296456579954093,29.6456579954093
"1170",1981,"Composite","Upper Skagit Chinook",4233,0.233609271523179,23.3609271523179
"1171",1982,"Composite","Upper Skagit Chinook",6845,0.337175508595636,33.7175508595636
"1172",1983,"Composite","Upper Skagit Chinook",5197,0.235873462533473,23.5873462533473
"1173",1984,"Composite","Upper Skagit Chinook",9642,0.389041316978696,38.9041316978696
"1174",1985,"Composite","Upper Skagit Chinook",13801,0.431011867582761,43.1011867582761
"1175",1986,"Composite","Upper Skagit Chinook",12181,0.338304726989946,33.8304726989946
"1176",1987,"Composite","Upper Skagit Chinook",5982,0.178014522080705,17.8014522080705
"1177",1988,"Composite","Upper Skagit Chinook",8077,0.239134296541923,23.9134296541923
"1178",1989,"Composite","Upper Skagit Chinook",4781,0.150521046500645,15.0521046500645
"1179",1990,"Composite","Upper Skagit Chinook",11793,0.314203500919191,31.4203500919191
"1180",1991,"Composite","Upper Skagit Chinook",3656,0.13101594696291,13.101594696291
"1181",1992,"Composite","Upper Skagit Chinook",5548,0.243728858234855,24.3728858234855
"1182",1993,"Composite","Upper Skagit Chinook",4654,0.238446562147761,23.8446562147761
"1183",1994,"Composite","Upper Skagit Chinook",4565,0.219218209757972,21.9218209757972
"1184",1995,"Composite","Upper Skagit Chinook",5948,0.225473843821077,22.5473843821077
"1185",1996,"Composite","Upper Skagit Chinook",7989,0.283529119494623,28.3529119494623
"1186",1997,"Composite","Upper Skagit Chinook",4168,0.247579447579448,24.7579447579448
"1187",1998,"Composite","Upper Skagit Chinook",11761,0.394135388739946,39.4135388739946
"1188",1999,"Composite","Upper Skagit Chinook",3586,0.188152578834147,18.8152578834147
"1189",2000,"Composite","Upper Skagit Chinook",13092,0.466322350845948,46.6322350845948
"1190",2001,"Composite","Upper Skagit Chinook",10084,0.339975051414315,33.9975051414315
"1191",2002,"Composite","Upper Skagit Chinook",13815,0.338453623401441,33.845362340144
"1192",2003,"Composite","Upper Skagit Chinook",7123,0.368647137977435,36.8647137977435
"1193",2004,"Composite","Upper Skagit Chinook",20040,0.536330790847049,53.6330790847049
"1194",2005,"Composite","Upper Skagit Chinook",16608,0.630763387770604,63.0763387770604
"1195",2006,"Composite","Upper Skagit Chinook",16165,0.675004175714047,67.5004175714047
"1196",2007,"Composite","Upper Skagit Chinook",9845,0.782964848099252,78.2964848099252
"1197",2008,"Composite","Upper Skagit Chinook",8441,0.617709476765459,61.7709476765459
"1198",2009,"Composite","Upper Skagit Chinook",5290,0.650916697428325,65.0916697428325
"1199",2010,"Composite","Upper Skagit Chinook",6644,0.702622673434856,70.2622673434856
"1200",2011,"Composite","Upper Skagit Chinook",4480,0.665379474231398,66.5379474231398
"1201",2012,"Composite","Upper Skagit Chinook",9808,0.577416696102673,57.7416696102673
"1202",2013,"Composite","Upper Skagit Chinook",8801,0.6510578487942,65.10578487942
"1203",2014,"Composite","Upper Skagit Chinook",8308,0.680648861215795,68.0648861215795
"1204",2015,"Composite","Upper Skagit Chinook",10705,0.714524095581364,71.4524095581364
"1205",2016,"Composite","Upper Skagit Chinook",15406,0.699446109143739,69.9446109143739
"1206",2017,"Composite","Upper Skagit Chinook",7792,0.4930397367755,49.30397367755
"1207",2018,"Composite","Upper Skagit Chinook",8602,0.644730924898816,64.4730924898816
